date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:15:06	87151/87151	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:07%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/what-is-the-metaverse-exactly/?replytocom=8	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/what-is-the-metaverse-exactly/index94a5.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/what-is-the-metaverse-exactly/)
23:15:06	2434/2434	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Nov%202025%2004:15:07%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.themerec.com%2Fitem%2Fwordpress%2Fthepro-dark%2Fhow-to-work-from-home%2F	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embeda4f3.json	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:07	87151/87151	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:08%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/what-is-the-metaverse-exactly/?replytocom=9	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/what-is-the-metaverse-exactly/indexfc06.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/what-is-the-metaverse-exactly/)
23:15:08	2408/2408	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228a9cf6da8d65dca2d5fd05d68aee4b65%22	https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/feed/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/feed/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:08	2615/2615	---MCZ	200	added ('OK')	text/xml	date:Sat,%2015%20Nov%202025%2004:15:08%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.themerec.com%2Fitem%2Fwordpress%2Fthepro-dark%2Fhow-to-work-from-home%2F&format=xml	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed1c1f	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:08	72257/72257	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:09%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/category/freelance/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/category/freelance/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:09	139641/139641	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:03:34%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2022/06/blog_img_4-1.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2022/06/blog_img_4-1.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/blog/)
23:15:10	72196/72196	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:10%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/tag/earn/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/tag/earn/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:10	72226/72226	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:10%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/tag/freelance/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/tag/freelance/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:12	72196/72196	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:11%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/tag/home/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/tag/home/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:12	199073/199073	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:03:35%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2022/06/blog_img_5-1.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2022/06/blog_img_5-1.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/blog/)
23:15:12	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2015%20Nov%202025%2004:15:12%20GMT	https://www.pinterest.com/pin-builder/?url=https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/&description=How%20to%20work%20from%20home&media=https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2022/06/blog_img_3-1.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./www.pinterest.com/pin-builder/indexc0e2.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Nov%202025%2004:15:09%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/?p=77	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/indexb135.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:14	85268/85268	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:13%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/top-graphic-design-topics/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/top-graphic-design-topics/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:15	225811/225811	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:03:36%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2022/06/blog_img_6-1.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2022/06/blog_img_6-1.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/blog/)
23:15:15	87048/87048	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:14%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/?replytocom=6	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/index267f.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:17	87048/87048	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:15%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/?replytocom=7	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/index41b7.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/how-to-work-from-home/)
23:15:17	85203/85203	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:17%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/time-management-tips/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/time-management-tips/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/blog/)
23:15:18	85315/85315	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:16%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/top-tools-for-photographers/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/top-tools-for-photographers/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/blog/)
23:15:18	72386/72386	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:17%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/blog/page/2/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/blog/page/2/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/blog/)
23:15:18	3287/3287	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Oct%202020%2003:38:50%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=10.3.5	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.mind3a6.css	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:18	1339/1339	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228a9cf6da8d65dca2d5fd05d68aee4b65%22	https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/feed/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/feed/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:18	7947/7947	---MCZ	200	added ('OK')	text/css	date:Wed,%2018%20Dec%202024%2022:19:16%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=10.3.5	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.mind3a6.css	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:18	2673/2673	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2018%20Jul%202023%2023:53:36%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.10.3.5	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.mincdd5.js	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:19	21555/21555	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2021%20Jan%202025%2018:53:44%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.10.3.5	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.minf03a.js	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:19	31626/31626	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2018%20Jul%202023%2023:53:36%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.10.3.5	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min3315.js	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:19	9749/9749	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2018%20Jul%202023%2023:53:36%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.10.3.5	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min3315.js	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:19	9694/9694	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2001%20Sep%202025%2023:44:48%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=10.3.5	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/plugins/woocommerce/assets/js/frontend/single-product.mind3a6.js	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:20	2890/2890	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Nov%202025%2004:15:21%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/wp/v2/product/291	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/wp/v2/product/291.json	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:20	2401/2401	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Nov%202025%2004:15:21%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.themerec.com%2Fitem%2Fwordpress%2Fthepro-dark%2Fproduct%2Fceramic-mug%2F	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embedc9bd.json	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Nov%202025%2004:15:22%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/?p=291	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/index820e.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:21	2580/2580	---MCZ	200	added ('OK')	text/xml	date:Sat,%2015%20Nov%202025%2004:15:22%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.themerec.com%2Fitem%2Fwordpress%2Fthepro-dark%2Fproduct%2Fceramic-mug%2F&format=xml	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed1ebb	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:21	29330/29330	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:04:04%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:21	18865/18865	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:04:05%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-600x600.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-600x600.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:21	19689/19689	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:04:08%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-white.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-white.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:21	13174/13174	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:04:09%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-white-600x600.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-white-600x600.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:21	44151/44151	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:04:09%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-with-bg.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-with-bg.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:22	25165/25165	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:04:10%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-with-bg-600x600.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mug-with-bg-600x600.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:24	74827/74827	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:24%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/product-category/mug/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product-category/mug/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:25	74875/74875	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:24%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/product-tag/cup/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product-tag/cup/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:25	74875/74875	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:24%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/product-tag/mug/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product-tag/mug/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/ceramic-mug/)
23:15:25	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2015%20Nov%202025%2004:15:24%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/cart/?remove_item=9c838d2e45b2ad1094d42f4ef36764f6&_wpnonce=c8bb6b8857	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/cart/index36af.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/shop/?add-to-cart=291)
23:15:26	2882/2882	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Nov%202025%2004:15:27%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/wp/v2/product/289	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/wp/v2/product/289.json	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:26	816/816	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228a9cf6da8d65dca2d5fd05d68aee4b65%22	https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/feed/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/feed/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:26	153585/153585	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:27%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/checkout/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/checkout/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/shop/?add-to-cart=291)
23:15:26	2422/2422	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Nov%202025%2004:15:27%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.themerec.com%2Fitem%2Fwordpress%2Fthepro-dark%2Fproduct%2Fcloth-face-mask%2F	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embedb2d0.json	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Nov%202025%2004:15:28%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/?p=289	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/index8902.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:27	2601/2601	---MCZ	200	added ('OK')	text/xml	date:Sat,%2015%20Nov%202025%2004:15:28%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.themerec.com%2Fitem%2Fwordpress%2Fthepro-dark%2Fproduct%2Fcloth-face-mask%2F&format=xml	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed8fbe	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:27	25427/25427	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:04:05%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mask.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mask.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:27	15775/15775	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:04:06%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mask-600x600.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/mask-600x600.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:27	5728/5728	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202023%2012:04:07%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/hat-300x300.jpg	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/2023/11/hat-300x300.jpg	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:29	74196/74196	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:29%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/product-category/clothes/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product-category/clothes/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:30	69958/69958	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:30%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/product-category/mask/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product-category/mask/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:30	2836/2836	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Nov%202025%2004:15:30%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/wp/v2/product/288	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/wp/v2/product/288.json	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/water-bottle/)
23:15:31	85612/85612	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:30%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/product/black-cap/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product/black-cap/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:31	807/807	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228a9cf6da8d65dca2d5fd05d68aee4b65%22	https://demo.themerec.com/item/wordpress/thepro-dark/product/water-bottle/feed/	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product/water-bottle/feed/index.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/water-bottle/)
23:15:31	90727/90727	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2004:15:30%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/?add-to-cart=276	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/indexfeb9.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/cloth-face-mask/)
23:15:31	2415/2415	---MCZ	200	added ('OK')	application/json	date:Sat,%2015%20Nov%202025%2004:15:32%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.themerec.com%2Fitem%2Fwordpress%2Fthepro-dark%2Fproduct%2Fwater-bottle%2F	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-json/oembed/1.0/embedad70.json	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/water-bottle/)
23:15:32	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2015%20Nov%202025%2004:15:32%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/cart/?remove_item=839ab46820b524afda05122893c2fe8e&_wpnonce=c8bb6b8857	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/cart/index9ee6.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/shop/?add-to-cart=289)
23:15:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Nov%202025%2004:15:33%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/?p=288	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/index1d24.html	(from https://demo.themerec.com/item/wordpress/thepro-dark/product/water-bottle/)
